,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.5,0.0,0.42,0.0,0.1,0.31,0.95,0.3,0.0,0.14,0.51,1.96,0.0,0.4,0.17,0.57,0.09,0
1,1,0.39,0.04,0.4,0.0,0.06,0.15,0.92,0.44,0.0,0.17,0.6,1.93,0.0,0.42,0.22,0.61,0.06,0
2,2,0.33,0.08,0.33,0.0,0.03,0.07,0.87,0.47,0.0,0.16,0.7,1.93,0.0,0.48,0.29,0.67,0.03,0
3,3,0.21,0.08,0.26,0.0,0.01,0.04,0.87,0.44,0.0,0.16,0.76,1.74,0.0,0.67,0.73,0.73,0.03,0
4,4,0.18,0.13,0.26,0.0,0.02,0.02,0.84,0.53,0.0,0.15,0.9,1.49,0.0,0.6,1.22,0.87,0.0,0
5,5,0.07,0.09,0.32,0.0,0.01,0.0,0.71,0.56,0.0,0.26,0.92,1.18,0.0,0.59,1.72,1.01,0.0,0
6,6,0.07,0.09,0.38,0.0,0.01,0.0,0.49,0.55,0.0,0.3,0.93,1.04,0.0,0.36,1.74,1.32,0.0,0
7,7,0.05,0.0,0.47,0.0,0.0,0.0,0.33,0.44,0.0,0.36,0.9,0.93,0.0,0.32,1.7,1.44,0.0,0
8,8,0.06,0.0,0.46,0.0,0.0,0.03,0.29,0.36,0.0,0.22,0.89,0.86,0.0,0.18,1.5,1.53,0.0,0
9,9,0.13,0.01,0.49,0.0,0.0,0.18,0.34,0.42,0.0,0.22,0.8,0.73,0.0,0.09,1.41,1.42,0.0,0
10,10,0.14,0.06,0.46,0.0,0.0,0.4,0.38,0.46,0.0,0.19,0.69,0.66,0.0,0.04,1.31,1.36,0.0,0
11,11,0.2,0.26,0.49,0.0,0.04,0.69,0.36,0.41,0.0,0.38,0.56,0.5,0.0,0.0,1.58,1.11,0.36,0
12,12,0.19,0.44,0.48,0.0,0.09,0.91,0.31,0.29,0.0,0.5,0.52,0.44,0.0,0.0,1.76,0.88,0.72,0
13,13,0.19,0.63,0.47,0.0,0.13,1.0,0.24,0.18,0.0,0.62,0.46,0.35,0.0,0.0,1.96,0.64,1.12,0
14,14,0.12,0.68,0.51,0.0,0.17,0.86,0.33,0.19,0.0,0.71,0.43,0.4,0.0,0.0,1.93,0.63,1.01,0
15,15,0.06,0.75,0.55,0.0,0.2,0.8,0.43,0.18,0.0,0.79,0.39,0.48,0.0,0.0,1.96,0.64,0.89,0
16,16,0.0,0.73,0.61,0.0,0.21,0.74,0.53,0.18,0.0,0.85,0.37,0.53,0.0,0.0,1.98,0.65,0.71,0
17,17,0.0,0.51,0.53,0.0,0.14,0.55,0.47,0.17,0.0,0.81,0.36,0.56,0.0,0.01,1.84,0.56,0.52,0
18,18,0.0,0.32,0.44,0.0,0.06,0.28,0.42,0.14,0.0,0.74,0.33,0.58,0.0,0.01,1.73,0.51,0.35,0
19,19,0.0,0.13,0.29,0.0,0.01,0.02,0.37,0.09,0.0,0.68,0.34,0.59,0.0,0.02,1.63,0.46,0.13,0
20,20,0.0,0.19,0.19,0.0,0.0,0.02,0.4,0.06,0.0,0.64,0.38,0.61,0.0,0.01,1.66,0.49,0.08,0
21,21,0.0,0.15,0.09,0.0,0.0,0.0,0.4,0.04,0.0,0.65,0.44,0.58,0.0,0.01,1.66,0.49,0.0,0
22,22,0.0,0.16,0.07,0.0,0.0,0.02,0.38,0.05,0.0,0.67,0.44,0.6,0.0,0.0,1.61,0.46,0.0,0
23,23,0.0,0.07,0.05,0.0,0.0,0.02,0.39,0.04,0.0,0.65,0.46,0.59,0.0,0.0,1.6,0.43,0.0,0
24,24,0.0,0.04,0.03,0.0,0.0,0.02,0.41,0.03,0.0,0.6,0.49,0.61,0.0,0.0,1.62,0.42,0.0,0
25,25,0.0,0.0,0.0,0.0,0.0,0.01,0.42,0.11,0.0,0.58,0.51,0.57,0.0,0.0,1.66,0.47,0.07,0
26,26,0.0,0.0,0.0,0.0,0.0,0.02,0.41,0.21,0.0,0.58,0.57,0.55,0.0,0.0,1.69,0.51,0.16,0
27,27,0.0,0.0,0.0,0.0,0.0,0.02,0.41,0.31,0.0,0.6,0.61,0.54,0.0,0.0,1.7,0.56,0.22,0
28,28,0.0,0.0,0.0,0.0,0.0,0.27,0.35,0.28,0.07,0.61,0.57,0.51,0.0,0.0,1.74,0.58,0.61,0
29,29,0.09,0.0,0.0,0.0,0.0,0.47,0.21,0.22,0.12,0.68,0.43,0.54,0.0,0.0,1.8,0.75,0.91,0
30,30,0.17,0.0,0.0,0.0,0.0,0.67,0.07,0.16,0.16,0.76,0.32,0.58,0.0,0.0,1.86,0.9,1.22,0
31,31,0.27,0.0,0.0,0.0,0.0,0.56,0.01,0.16,0.19,0.9,0.24,0.67,0.0,0.02,1.87,1.02,1.1,0
32,32,0.25,0.0,0.0,0.0,0.0,0.52,0.01,0.14,0.24,0.99,0.21,0.68,0.0,0.05,1.87,0.97,1.05,0
33,33,0.18,0.0,0.0,0.0,0.0,0.4,0.01,0.09,0.33,0.97,0.18,0.69,0.0,0.14,1.77,0.85,0.96,0
34,34,0.09,0.0,0.0,0.0,0.0,0.31,0.0,0.03,0.36,0.88,0.2,0.74,0.0,0.2,1.65,0.71,0.89,0
35,35,0.17,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.55,0.74,0.27,0.65,0.07,0.27,1.49,0.4,1.1,0
36,36,0.3,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.68,0.69,0.33,0.54,0.15,0.3,1.48,0.18,1.43,0
37,37,0.4,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.84,0.59,0.27,0.49,0.24,0.36,1.39,0.0,1.73,0
38,38,0.34,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.83,0.56,0.18,0.58,0.23,0.41,1.33,0.0,1.75,0
39,39,0.28,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.85,0.5,0.03,0.62,0.16,0.47,1.31,0.04,1.64,0
40,40,0.26,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.87,0.51,0.03,0.57,0.09,0.44,1.4,0.04,1.56,0
41,41,0.28,0.0,0.0,0.0,0.0,0.57,0.0,0.04,0.87,0.53,0.0,0.47,0.03,0.41,1.49,0.14,1.46,0
42,42,0.33,0.0,0.0,0.0,0.0,0.62,0.0,0.09,0.84,0.59,0.0,0.41,0.01,0.34,1.49,0.18,1.41,0
43,43,0.55,0.0,0.0,0.0,0.0,0.64,0.0,0.17,0.83,0.59,0.0,0.55,0.06,0.61,1.09,0.18,1.22,0
44,44,0.73,0.0,0.0,0.02,0.0,0.51,0.0,0.23,0.85,0.63,0.0,0.74,0.09,0.93,0.68,0.08,1.02,0
45,45,0.91,0.0,0.0,0.05,0.0,0.45,0.0,0.28,0.88,0.7,0.0,0.94,0.12,1.27,0.28,0.0,0.84,0
46,46,0.88,0.0,0.0,0.05,0.15,0.57,0.05,0.36,1.02,0.74,0.0,0.62,0.07,1.0,0.83,0.0,0.89,0
47,47,0.79,0.0,0.0,0.08,0.46,0.86,0.18,0.63,1.24,0.74,0.0,0.31,0.03,0.68,1.34,0.0,0.92,0
48,48,0.61,0.0,0.0,0.07,0.76,1.03,0.3,0.89,1.46,0.75,0.0,0.0,0.0,0.46,1.83,0.0,0.79,0
49,49,0.46,0.0,0.0,0.12,0.93,1.21,0.42,1.14,1.52,0.83,0.0,0.0,0.0,0.55,1.83,0.0,0.47,0
