,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.16,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.17,0.56,0.53,0
1,1,0.1,0.0,0.0,0.0,0.0,0.81,0.1,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.95,0.55,0.59,0
2,2,0.05,0.0,0.0,0.0,0.0,0.9,0.16,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.78,0.59,0.47,0
3,3,0.0,0.0,0.0,0.0,0.0,0.85,0.16,0.0,0.0,0.0,0.06,0.01,0.0,0.0,0.63,0.56,0.28,0
4,4,0.0,0.0,0.0,0.0,0.0,0.85,0.12,0.0,0.0,0.0,0.08,0.06,0.0,0.04,0.45,0.48,0.09,0
5,5,0.0,0.0,0.0,0.0,0.0,0.85,0.07,0.0,0.0,0.0,0.05,0.06,0.0,0.07,0.29,0.36,0.06,0
6,6,0.0,0.0,0.0,0.0,0.0,0.88,0.02,0.0,0.0,0.0,0.02,0.09,0.0,0.11,0.23,0.35,0.06,0
7,7,0.0,0.0,0.0,0.0,0.0,0.84,0.01,0.0,0.0,0.0,0.0,0.09,0.0,0.11,0.19,0.37,0.08,0
8,8,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.12,0.3,0.12,0
9,9,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.02,0.0,0.0,0.12,0.03,0.14,0.09,0.22,0.16,0
10,10,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.03,0.0,0.0,0.09,0.09,0.14,0.04,0.15,0.22,0
11,11,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.05,0.0,0.01,0.06,0.16,0.12,0.07,0.16,0.17,0
12,12,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.06,0.0,0.01,0.05,0.19,0.1,0.09,0.16,0.08,0
13,13,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.05,0.0,0.03,0.05,0.15,0.09,0.2,0.21,0.01,0
14,14,0.0,0.0,0.0,0.0,0.0,0.87,0.02,0.0,0.04,0.03,0.04,0.07,0.1,0.07,0.19,0.3,0.0,0
15,15,0.0,0.0,0.0,0.0,0.0,0.75,0.02,0.0,0.02,0.05,0.06,0.12,0.11,0.09,0.17,0.31,0.04,0
16,16,0.0,0.0,0.0,0.0,0.0,0.77,0.02,0.0,0.02,0.06,0.04,0.19,0.18,0.09,0.06,0.26,0.04,0
17,17,0.0,0.0,0.0,0.0,0.0,0.72,0.02,0.0,0.01,0.03,0.04,0.15,0.28,0.07,0.04,0.11,0.05,0
18,18,0.0,0.0,0.0,0.0,0.0,0.76,0.04,0.0,0.01,0.06,0.02,0.13,0.3,0.03,0.05,0.15,0.06,0
19,19,0.0,0.0,0.0,0.0,0.0,0.81,0.04,0.0,0.01,0.14,0.04,0.08,0.31,0.0,0.05,0.16,0.12,0
20,20,0.0,0.0,0.0,0.0,0.0,0.8,0.02,0.0,0.02,0.17,0.03,0.07,0.3,0.0,0.05,0.21,0.11,0
21,21,0.0,0.0,0.0,0.0,0.0,0.72,0.02,0.0,0.02,0.19,0.04,0.07,0.32,0.01,0.0,0.16,0.11,0
22,22,0.0,0.0,0.0,0.0,0.0,0.67,0.02,0.0,0.04,0.11,0.01,0.12,0.23,0.03,0.01,0.15,0.05,0
23,23,0.0,0.0,0.0,0.0,0.0,0.53,0.03,0.0,0.04,0.1,0.02,0.21,0.17,0.07,0.08,0.17,0.05,0
24,24,0.0,0.0,0.0,0.0,0.0,0.5,0.04,0.0,0.03,0.13,0.04,0.4,0.1,0.11,0.09,0.16,0.0,0
25,25,0.0,0.0,0.0,0.0,0.0,0.45,0.04,0.0,0.01,0.19,0.07,0.5,0.13,0.12,0.08,0.19,0.0,0
26,26,0.0,0.0,0.0,0.0,0.0,0.52,0.05,0.0,0.01,0.22,0.06,0.53,0.16,0.12,0.01,0.21,0.0,0
27,27,0.0,0.0,0.0,0.0,0.0,0.48,0.05,0.0,0.0,0.17,0.05,0.48,0.21,0.09,0.03,0.27,0.0,0
28,28,0.0,0.0,0.0,0.0,0.0,0.45,0.09,0.0,0.0,0.18,0.03,0.46,0.26,0.07,0.03,0.27,0.0,0
29,29,0.0,0.0,0.0,0.0,0.0,0.47,0.11,0.0,0.0,0.22,0.03,0.5,0.27,0.07,0.05,0.27,0.0,0
30,30,0.0,0.0,0.0,0.0,0.0,0.55,0.11,0.0,0.01,0.23,0.02,0.45,0.31,0.05,0.09,0.26,0.0,0
31,31,0.0,0.0,0.0,0.0,0.0,0.57,0.1,0.0,0.01,0.25,0.0,0.43,0.33,0.04,0.15,0.26,0.0,0
32,32,0.0,0.0,0.0,0.0,0.0,0.57,0.08,0.0,0.01,0.22,0.0,0.44,0.36,0.03,0.18,0.24,0.0,0
33,33,0.0,0.0,0.0,0.0,0.0,0.44,0.05,0.0,0.0,0.19,0.0,0.46,0.33,0.05,0.13,0.21,0.0,0
