,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,1.33,1.2,0.0,0.0,0.0,1.4,0.34,0.95,0.55,0.0,0.0,0.17,0.0,0.0,0.62,0.0,1.8,0
1,1,0.44,0.4,0.0,0.0,0.6,1.5,0.11,0.93,0.82,0.12,0.0,0.1,0.07,0.0,1.41,0.61,1.53,0
2,2,0.0,0.0,0.01,0.0,0.84,1.63,0.0,0.94,0.9,0.13,0.0,0.05,0.11,0.03,1.68,0.92,1.12,0
3,3,0.0,0.0,0.01,0.0,0.79,1.81,0.03,0.93,0.86,0.08,0.0,0.05,0.11,0.03,1.41,0.64,0.65,0
4,4,0.0,0.0,0.01,0.0,0.82,1.88,0.03,0.94,0.9,0.02,0.0,0.0,0.1,0.03,1.33,0.32,0.52,0
5,5,0.0,0.0,0.0,0.0,0.87,1.89,0.03,1.06,1.03,0.03,0.0,0.0,0.09,0.0,1.46,0.11,0.47,0
6,6,0.0,0.0,0.0,0.0,0.89,1.88,0.0,1.27,1.18,0.04,0.0,0.0,0.13,0.0,1.76,0.2,0.4,0
7,7,0.0,0.0,0.0,0.0,0.84,1.82,0.0,1.41,1.3,0.03,0.0,0.0,0.11,0.0,2.0,0.33,0.39,0
8,8,0.0,0.0,0.0,0.0,0.76,1.85,0.04,1.43,1.3,0.12,0.0,0.0,0.18,0.0,1.91,0.3,0.33,0
9,9,0.0,0.0,0.0,0.0,0.67,1.84,0.04,1.44,1.24,0.24,0.0,0.0,0.23,0.0,1.74,0.31,0.24,0
10,10,0.0,0.0,0.0,0.0,0.58,1.63,0.06,1.36,1.16,0.24,0.0,0.02,0.34,0.0,1.13,0.16,0.15,0
11,11,0.0,0.0,0.0,0.0,0.5,1.16,0.02,1.28,1.03,0.13,0.0,0.08,0.4,0.0,0.81,0.1,0.13,0
12,12,0.0,0.0,0.0,0.0,0.45,0.79,0.02,1.19,0.89,0.0,0.0,0.17,0.48,0.0,0.45,0.0,0.08,0
13,13,0.0,0.0,0.0,0.0,0.39,0.69,0.0,1.12,0.76,0.02,0.0,0.25,0.46,0.11,0.43,0.0,0.09,0
14,14,0.0,0.0,0.0,0.0,0.39,0.86,0.0,1.05,0.71,0.06,0.0,0.33,0.4,0.21,0.3,0.02,0.18,0
15,15,0.0,0.0,0.0,0.0,0.34,0.88,0.0,0.98,0.65,0.06,0.0,0.41,0.22,0.37,0.14,0.08,0.19,0
16,16,0.0,0.0,0.0,0.0,0.31,0.83,0.0,0.94,0.6,0.04,0.02,0.48,0.11,0.42,0.06,0.11,0.17,0
17,17,0.0,0.0,0.0,0.0,0.19,0.74,0.0,0.82,0.41,0.0,0.02,0.52,0.0,0.4,0.0,0.14,0.05,0
18,18,0.0,0.0,0.0,0.0,0.1,0.72,0.0,0.67,0.25,0.0,0.02,0.58,0.0,0.33,0.0,0.09,0.02,0
19,19,0.0,0.0,0.0,0.0,0.08,0.96,0.0,0.65,0.13,0.0,0.03,0.59,0.0,0.17,0.0,0.11,0.61,0
20,20,0.0,0.0,0.0,0.0,0.09,0.75,0.0,0.87,0.26,0.0,0.11,0.5,0.0,0.1,0.0,0.06,1.23,0
21,21,0.0,0.01,0.0,0.0,0.18,0.84,0.03,1.08,0.4,0.01,0.18,0.39,0.0,0.0,0.06,0.05,1.89,0
22,22,0.06,0.16,0.0,0.0,0.24,0.82,0.14,1.22,0.49,0.14,0.28,0.3,0.0,0.0,0.13,0.0,1.43,0
23,23,0.25,0.34,0.0,0.0,0.31,1.34,0.3,1.31,0.52,0.35,0.31,0.29,0.0,0.0,0.17,0.0,0.93,0
24,24,0.53,0.55,0.0,0.0,0.31,1.52,0.46,1.42,0.52,0.54,0.3,0.29,0.0,0.0,0.14,0.0,0.35,0
25,25,0.72,0.6,0.0,0.0,0.25,1.51,0.5,1.47,0.56,0.6,0.26,0.24,0.0,0.0,0.15,0.0,0.3,0
26,26,0.85,0.75,0.0,0.0,0.26,1.3,0.51,1.47,0.58,0.56,0.22,0.16,0.0,0.0,0.3,0.05,0.24,0
27,27,0.89,0.84,0.0,0.0,0.23,1.13,0.46,1.45,0.58,0.51,0.26,0.09,0.0,0.0,0.44,0.06,0.23,0
28,28,1.1,1.01,0.0,0.0,0.18,0.95,0.4,1.44,0.52,0.44,0.21,0.17,0.0,0.0,0.36,0.06,0.16,0
29,29,1.4,1.14,0.0,0.04,0.1,0.82,0.26,1.34,0.35,0.33,0.25,0.4,0.0,0.0,0.16,0.02,0.07,0
30,30,1.87,1.24,0.0,0.04,0.04,0.53,0.12,1.16,0.19,0.18,0.23,0.66,0.0,0.0,0.0,0.0,0.0,0
31,31,2.05,1.1,0.0,0.1,0.0,0.47,0.03,0.96,0.06,0.05,0.34,0.84,0.0,0.0,0.0,0.12,0.0,0
32,32,1.92,0.9,0.0,0.06,0.0,0.46,0.06,0.85,0.05,0.12,0.23,0.84,0.0,0.0,0.11,0.26,0.0,0
33,33,1.55,0.62,0.0,0.05,0.01,0.72,0.15,0.81,0.1,0.24,0.15,0.69,0.0,0.0,0.35,0.45,0.0,0
34,34,1.27,0.63,0.0,0.0,0.05,0.86,0.17,0.85,0.22,0.39,0.0,0.53,0.0,0.0,0.61,0.47,0.0,0
35,35,1.2,0.38,0.0,0.0,0.05,1.04,0.17,0.78,0.25,0.4,0.0,0.47,0.0,0.0,0.57,0.38,0.0,0
36,36,1.15,0.31,0.0,0.0,0.04,1.04,0.1,0.77,0.27,0.36,0.0,0.48,0.0,0.0,0.33,0.2,0.0,0
37,37,1.17,0.17,0.0,0.0,0.0,0.92,0.06,0.83,0.24,0.29,0.0,0.51,0.0,0.0,0.07,0.06,0.0,0
38,38,1.15,0.25,0.0,0.0,0.0,0.78,0.03,0.93,0.26,0.2,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0
39,39,1.12,0.19,0.0,0.0,0.0,0.66,0.01,0.92,0.24,0.13,0.01,0.57,0.0,0.0,0.05,0.06,0.0,0
40,40,1.05,0.08,0.0,0.0,0.0,0.68,0.0,0.83,0.23,0.06,0.01,0.57,0.0,0.0,0.05,0.09,0.0,0
41,41,0.94,0.0,0.0,0.0,0.0,0.64,0.0,0.71,0.22,0.0,0.01,0.47,0.0,0.0,0.05,0.15,0.0,0
42,42,0.79,0.0,0.0,0.0,0.0,0.84,0.0,0.68,0.31,0.05,0.0,0.25,0.0,0.0,0.22,0.24,0.67,0
43,43,0.64,0.0,0.0,0.0,0.0,0.72,0.0,0.68,0.48,0.13,0.0,0.09,0.07,0.0,0.58,0.37,1.39,0
44,44,0.47,0.0,0.0,0.0,0.0,0.64,0.0,0.71,0.65,0.13,0.0,0.0,0.17,0.0,1.03,0.36,2.13,0
45,45,0.39,0.0,0.0,0.0,0.04,0.47,0.0,0.87,0.76,0.08,0.0,0.0,0.32,0.0,1.22,0.21,2.17,0
46,46,0.21,0.0,0.0,0.0,0.16,0.76,0.0,0.94,0.79,0.0,0.06,0.0,0.37,0.0,1.4,0.05,2.01,0
47,47,0.09,0.0,0.0,0.0,0.33,1.08,0.0,1.12,0.83,0.0,0.12,0.0,0.35,0.0,1.38,0.0,1.68,0
48,48,0.0,0.0,0.0,0.0,0.42,1.27,0.0,1.22,0.82,0.0,0.12,0.0,0.27,0.0,1.53,0.0,1.41,0
49,49,0.0,0.0,0.0,0.0,0.44,1.27,0.0,1.37,0.81,0.0,0.06,0.0,0.18,0.0,1.7,0.12,1.25,0
50,50,0.0,0.0,0.0,0.0,0.36,1.2,0.0,1.3,0.75,0.0,0.0,0.0,0.1,0.0,1.91,0.33,1.11,0
51,51,0.0,0.0,0.0,0.0,0.26,1.05,0.0,1.09,0.7,0.0,0.0,0.0,0.06,0.0,1.77,0.38,0.95,0
52,52,0.0,0.0,0.0,0.0,0.12,0.76,0.0,0.92,0.64,0.0,0.0,0.0,0.07,0.0,1.28,0.27,0.78,0
53,53,0.0,0.0,0.0,0.0,0.09,0.58,0.0,0.85,0.6,0.0,0.0,0.0,0.12,0.0,0.85,0.06,0.73,0
54,54,0.0,0.0,0.0,0.0,0.11,0.47,0.0,0.75,0.55,0.0,0.0,0.0,0.09,0.0,0.64,0.0,0.66,0
