,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,1.97,0.35,0.0,0.0,0.2,0.69,0.0,0.48,0.84,0.13,0.0,2.23,2.71,1.91,0.0,1.01,0.38,real
1,1.42,0.45,0.0,0.4,0.07,0.23,0.0,0.57,0.8,0.21,0.0,1.44,1.65,1.42,0.0,0.44,0.25,real
2,0.99,0.42,0.0,0.74,0.0,0.0,0.0,0.41,0.61,0.4,0.0,0.88,0.86,0.92,0.0,0.14,0.24,real
3,0.76,0.25,0.0,0.81,0.0,0.0,0.0,0.12,0.35,0.59,0.0,0.63,0.44,0.53,0.0,0.07,0.19,real
4,0.74,0.26,0.0,0.92,0.0,0.0,0.0,0.0,0.3,0.61,0.0,0.52,0.26,0.4,0.0,0.07,0.43,real
5,0.88,0.33,0.0,0.91,0.0,0.0,0.0,0.0,0.33,0.44,0.0,0.46,0.18,0.35,0.0,0.03,0.46,real
6,1.01,0.41,0.0,1.09,0.0,0.0,0.0,0.0,0.38,0.28,0.0,0.45,0.13,0.33,0.0,0.0,0.62,real
7,1.19,0.65,0.0,0.86,0.0,0.0,0.0,0.0,0.36,0.1,0.0,0.43,0.08,0.27,0.0,0.0,0.52,real
8,1.24,0.76,0.0,0.73,0.0,0.0,0.0,0.0,0.39,0.13,0.0,0.43,0.04,0.28,0.0,0.0,0.38,real
9,1.23,0.78,0.0,0.53,0.0,0.0,0.0,0.0,0.4,0.14,0.0,0.37,0.0,0.27,0.0,0.0,0.16,real
10,1.28,0.72,0.0,0.68,0.0,0.0,0.0,0.0,0.45,0.14,0.0,0.25,0.0,0.24,0.0,0.0,0.06,real
11,1.37,0.84,0.0,0.61,0.0,0.0,0.0,0.0,0.38,0.04,0.0,0.14,0.0,0.16,0.0,0.0,0.18,real
12,1.49,0.97,0.0,0.61,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.08,0.02,0.1,0.0,0.0,0.26,real
13,1.6,1.06,0.0,0.42,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.09,0.03,0.07,0.0,0.0,0.31,real
14,1.66,1.07,0.0,0.46,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.1,0.03,0.08,0.02,0.0,0.36,real
15,1.72,1.11,0.0,0.41,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.08,0.01,0.08,0.04,0.0,0.41,real
16,1.68,1.14,0.0,0.43,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.05,0.0,0.07,0.15,0.0,0.55,real
17,1.62,0.96,0.0,0.48,0.0,0.0,0.0,0.11,0.37,0.0,0.0,0.05,0.0,0.04,0.28,0.0,0.43,real
18,1.55,0.72,0.0,0.48,0.0,0.0,0.0,0.17,0.4,0.0,0.0,0.06,0.0,0.0,0.41,0.0,0.38,real
19,1.49,0.59,0.0,0.46,0.0,0.0,0.0,0.18,0.39,0.0,0.0,0.06,0.0,0.0,0.43,0.0,0.19,real
20,1.14,0.37,0.0,0.52,0.0,0.0,0.0,0.07,0.34,0.0,0.0,0.06,0.0,0.0,0.29,0.02,0.18,real
21,0.65,0.24,0.0,0.41,0.0,0.0,0.0,0.01,0.26,0.0,0.0,0.03,0.0,0.16,0.13,0.09,0.14,real
22,0.17,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.15,0.0,0.33,0.0,0.19,0.21,real
23,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.2,0.0,0.47,0.0,0.17,0.21,real
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.29,0.0,0.47,0.0,0.1,0.16,real
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.32,0.0,0.48,0.05,0.17,0.07,real
26,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.38,0.0,0.0,0.23,0.0,0.47,0.23,0.19,0.09,real
27,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.1,0.67,0.0,0.02,0.15,0.0,0.33,0.56,0.19,0.06,real
28,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.2,0.81,0.0,0.02,0.0,0.0,0.17,0.82,0.02,0.08,real
29,0.0,0.0,0.0,0.01,0.0,0.05,0.0,0.27,0.87,0.0,0.03,0.0,0.0,0.04,1.0,0.0,0.18,real
