,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.5,0.0,0.0,0.44,0.21,0.0,0.0,0.32,1.37,0.0,0.35,1.24,0.32,0.72,0.0,0.0,0.0,real
1,0.47,0.0,0.0,0.29,0.22,0.0,0.01,0.29,1.4,0.0,0.15,1.28,0.3,0.79,0.0,0.0,0.0,real
2,0.48,0.0,0.0,0.26,0.21,0.0,0.01,0.28,1.38,0.0,0.04,1.38,0.27,0.91,0.0,0.0,0.0,real
3,0.48,0.0,0.0,0.3,0.23,0.0,0.01,0.33,1.38,0.0,0.09,1.39,0.25,0.97,0.0,0.0,0.0,real
4,0.48,0.0,0.0,0.26,0.22,0.0,0.01,0.34,1.38,0.0,0.13,1.36,0.24,0.98,0.0,0.0,0.0,real
5,0.31,0.0,0.03,0.17,0.41,0.04,0.04,0.65,1.3,0.0,0.29,1.53,0.16,1.14,0.17,0.23,0.0,real
6,0.17,0.0,0.07,0.08,0.46,0.37,0.15,0.8,1.16,0.0,0.32,1.43,0.1,0.75,0.63,0.4,0.13,real
7,0.0,0.0,0.12,0.01,0.53,0.62,0.23,0.97,0.99,0.0,0.38,1.35,0.0,0.52,1.16,0.53,0.28,real
8,0.0,0.0,0.09,0.0,0.48,0.81,0.31,0.84,0.96,0.0,0.3,0.87,0.0,0.0,1.49,0.3,0.45,real
9,0.0,0.0,0.05,0.0,0.58,0.73,0.34,0.9,1.0,0.0,0.23,0.64,0.0,0.0,1.31,0.13,0.53,real
10,0.0,0.0,0.0,0.0,0.7,0.69,0.36,0.87,1.08,0.0,0.13,0.31,0.0,0.0,0.99,0.0,0.57,real
11,0.0,0.0,0.0,0.0,0.83,0.79,0.3,0.84,1.16,0.0,0.05,0.12,0.0,0.0,0.69,0.0,0.6,real
12,0.0,0.0,0.0,0.0,0.9,0.89,0.24,0.73,1.22,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.6,real
13,0.0,0.0,0.0,0.0,0.98,1.01,0.21,0.73,1.22,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.6,real
14,0.0,0.0,0.0,0.0,0.94,1.02,0.16,0.69,1.24,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.93,real
15,0.0,0.01,0.0,0.0,0.93,1.08,0.09,0.65,1.24,0.0,0.0,0.0,0.0,0.0,0.6,0.02,1.23,real
16,0.13,0.02,0.0,0.44,0.86,0.77,0.02,0.39,1.1,0.0,0.04,0.0,0.12,0.35,0.79,0.02,1.31,real
17,0.33,0.02,0.0,0.88,0.81,0.5,0.02,0.19,0.84,0.0,0.14,0.04,0.28,0.8,0.93,0.02,0.89,real
18,0.33,0.01,0.0,0.88,0.58,0.19,0.12,0.0,0.54,0.18,0.47,0.63,0.28,0.8,0.77,0.0,0.82,real
19,0.2,0.0,0.0,0.44,0.37,0.32,0.22,0.0,0.43,0.27,0.7,1.27,0.16,0.45,0.33,0.0,0.94,real
20,0.0,0.0,0.0,0.0,0.18,0.4,0.32,0.0,0.38,0.37,0.88,1.9,0.0,0.0,0.0,0.0,1.19,real
21,0.0,0.0,0.0,0.0,0.13,0.45,0.31,0.0,0.35,0.23,0.82,1.94,0.0,0.0,0.0,0.0,1.15,real
22,0.0,0.0,0.0,0.0,0.08,0.36,0.27,0.0,0.36,0.29,0.74,1.7,0.0,0.0,0.15,0.05,1.18,real
23,0.0,0.0,0.0,0.0,0.04,0.22,0.25,0.0,0.36,0.34,0.6,1.38,0.0,0.0,0.55,0.52,1.29,real
