,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.97,0.37,0.0,0.0,0.14,0.0,0.0,2.0,0.45,0.53,real
1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1.2,0.33,0.0,0.0,0.3,0.0,0.0,2.11,0.88,0.27,real
2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.27,0.27,0.0,0.0,0.37,0.0,0.0,2.11,1.07,0.18,real
3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.22,0.23,0.03,0.0,0.38,0.0,0.0,2.03,1.02,0.22,real
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.18,0.07,0.0,0.25,0.0,0.0,1.98,0.83,0.27,real
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.16,0.12,0.0,0.18,0.0,0.0,1.98,0.63,0.28,real
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.23,0.39,0.0,0.19,0.0,0.0,1.48,0.33,0.29,real
7,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.95,0.33,0.66,0.0,0.32,0.0,0.0,0.96,0.16,0.34,real
8,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.92,0.4,0.93,0.0,0.28,0.0,0.0,0.4,0.03,0.31,real
9,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.88,0.38,0.94,0.0,0.17,0.0,0.0,0.38,0.01,0.27,real
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.36,0.94,0.0,0.08,0.0,0.0,0.32,0.0,0.24,real
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.34,0.83,0.0,0.18,0.0,0.0,0.56,0.1,0.17,real
12,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.86,0.28,0.74,0.0,0.27,0.0,0.0,0.91,0.35,0.09,real
13,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.87,0.21,0.61,0.0,0.31,0.0,0.0,1.26,0.58,0.0,real
14,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.9,0.16,0.6,0.0,0.3,0.0,0.0,1.39,0.74,0.0,real
15,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.83,0.1,0.46,0.0,0.29,0.0,0.0,1.58,0.9,0.0,real
16,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.74,0.05,0.37,0.0,0.29,0.0,0.0,1.8,1.1,0.0,real
17,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.63,0.0,0.29,0.0,0.28,0.0,0.0,1.97,1.23,0.0,real
18,0.0,0.0,0.23,0.04,0.0,0.0,0.0,0.61,0.0,0.31,0.0,0.28,0.0,0.0,1.93,1.2,0.03,real
19,0.0,0.0,0.28,0.1,0.0,0.0,0.0,0.61,0.0,0.31,0.0,0.29,0.0,0.0,1.89,1.09,0.03,real
20,0.0,0.0,0.34,0.15,0.0,0.0,0.0,0.62,0.0,0.33,0.0,0.31,0.0,0.0,1.86,1.05,0.03,real
21,0.0,0.0,0.37,0.23,0.0,0.0,0.0,0.62,0.0,0.41,0.0,0.35,0.0,0.0,1.78,0.96,0.02,real
22,0.0,0.03,0.39,0.28,0.0,0.0,0.0,0.6,0.0,0.5,0.0,0.4,0.0,0.0,1.68,0.9,0.02,real
23,0.0,0.03,0.33,0.32,0.0,0.0,0.0,0.61,0.0,0.47,0.0,0.3,0.0,0.0,1.53,0.56,0.15,real
24,0.0,0.03,0.29,0.22,0.0,0.0,0.0,0.65,0.0,0.42,0.0,0.15,0.0,0.0,1.44,0.27,0.23,real
25,0.0,0.0,0.23,0.1,0.0,0.0,0.0,0.72,0.0,0.36,0.0,0.0,0.0,0.0,1.34,0.0,0.32,real
26,0.0,0.0,0.17,0.09,0.0,0.0,0.0,0.66,0.0,0.31,0.0,0.0,0.0,0.0,1.29,0.0,0.23,real
27,0.0,0.0,0.09,0.19,0.0,0.0,0.0,0.63,0.0,0.22,0.0,0.0,0.0,0.0,1.27,0.0,0.12,real
