,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
23,0.0,0.0,0.38,0.0,0.0,0.04,0.16,0.24,0.31,0.27,0.07,0.29,0.06,0.1,0.19,0.31,0.0,real
24,0.0,0.0,0.76,0.0,0.07,0.13,0.39,0.59,0.66,0.74,0.19,0.51,0.12,0.11,0.53,0.55,0.02,real
25,0.0,0.0,0.99,0.0,0.09,0.13,0.66,0.92,1.0,1.2,0.35,0.79,0.12,0.11,0.91,0.89,0.02,real
26,0.0,0.0,0.88,0.0,0.14,0.09,0.77,0.99,1.02,1.39,0.43,0.74,0.06,0.01,1.09,0.88,0.02,real
27,0.0,0.0,0.72,0.0,0.18,0.11,0.8,0.96,1.09,1.33,0.46,0.74,0.02,0.0,1.12,1.04,0.08,real
28,0.0,0.0,0.68,0.0,0.25,0.32,0.68,1.04,1.2,1.25,0.42,0.67,0.08,0.0,0.99,1.05,0.08,real
29,0.0,0.0,0.59,0.0,0.3,0.32,0.4,1.2,1.36,1.3,0.38,0.72,0.22,0.0,0.95,1.05,0.08,real
30,0.0,0.0,0.5,0.0,0.25,0.29,0.15,1.41,1.47,1.38,0.42,0.69,0.3,0.0,0.94,0.94,0.03,real
31,0.0,0.0,0.38,0.0,0.22,0.11,0.0,1.56,1.55,1.56,0.39,0.81,0.38,0.0,1.04,1.03,0.12,real
32,0.0,0.0,0.22,0.0,0.18,0.14,0.0,1.64,1.6,1.64,0.38,0.86,0.35,0.0,1.03,1.14,0.21,real
33,0.0,0.0,0.08,0.0,0.12,0.07,0.0,1.6,1.46,1.47,0.28,0.92,0.25,0.0,0.96,1.1,0.36,real
34,0.0,0.0,0.02,0.0,0.04,0.05,0.0,1.55,1.32,1.06,0.2,0.84,0.12,0.2,0.89,0.99,0.49,real
35,0.0,0.0,0.0,0.0,0.0,0.04,0.0,1.35,1.12,0.54,0.1,0.81,0.01,0.52,0.61,0.79,0.5,real
36,0.0,0.0,0.0,0.0,0.0,0.06,0.0,1.21,1.07,0.24,0.01,0.83,0.02,0.83,0.37,0.66,0.41,real
37,0.0,0.0,0.05,0.07,0.0,0.09,0.0,1.06,1.06,0.16,0.01,0.9,0.12,1.07,0.09,0.41,0.18,real
38,0.0,0.0,0.13,0.13,0.0,0.06,0.0,1.12,1.12,0.11,0.01,0.92,0.19,1.21,0.05,0.32,0.08,real
39,0.0,0.0,0.2,0.13,0.0,0.07,0.0,1.19,1.17,0.1,0.01,0.98,0.24,1.37,0.0,0.26,0.0,real
40,0.0,0.0,0.25,0.07,0.02,0.09,0.06,1.27,1.16,0.32,0.0,1.03,0.14,1.23,0.0,0.27,0.03,real
