,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.43,0.6,0.46,1.13,0.27,0.06,0.28,0.0,0.0,real
1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.14,0.49,0.15,0.66,0.24,0.02,1.11,0.15,0.0,real
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.41,0.19,0.0,1.52,0.24,0.0,real
3,0.0,0.0,0.0,0.0,0.0,0.13,0.02,0.0,0.0,0.28,0.0,0.6,0.17,0.0,1.11,0.37,0.0,real
4,0.0,0.0,0.0,0.0,0.0,0.27,0.16,0.0,0.0,0.17,0.0,0.84,0.11,0.0,0.7,0.46,0.0,real
5,0.0,0.0,0.0,0.0,0.0,0.43,0.28,0.0,0.0,0.05,0.0,1.12,0.07,0.03,0.27,0.55,0.0,real
6,0.0,0.0,0.0,0.0,0.0,0.49,0.41,0.06,0.0,0.16,0.04,1.1,0.0,0.03,0.26,0.44,0.0,real
7,0.0,0.0,0.0,0.0,0.0,0.47,0.44,0.13,0.0,0.3,0.04,1.1,0.0,0.03,0.17,0.37,0.0,real
8,0.0,0.0,0.0,0.0,0.0,0.36,0.45,0.2,0.0,0.44,0.04,1.08,0.0,0.0,0.17,0.3,0.0,real
9,0.0,0.0,0.04,0.0,0.0,0.17,0.33,0.28,0.0,0.53,0.0,0.75,0.05,0.0,0.71,0.66,0.0,real
10,0.0,0.0,0.09,0.0,0.0,0.05,0.2,0.36,0.0,0.53,0.0,0.38,0.14,0.0,1.36,1.03,0.0,real
11,0.0,0.0,0.09,0.0,0.0,0.03,0.07,0.37,0.0,0.61,0.0,0.01,0.17,0.0,1.98,1.37,0.0,real
12,0.0,0.0,0.05,0.0,0.0,0.03,0.05,0.24,0.0,0.63,0.06,0.2,0.13,0.0,1.94,1.33,0.0,real
13,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.1,0.0,0.64,0.08,0.38,0.04,0.0,1.6,1.19,0.0,real
14,0.0,0.0,0.0,0.0,0.0,0.07,0.13,0.02,0.0,0.58,0.15,0.54,0.01,0.0,1.22,1.08,0.0,real
15,0.0,0.0,0.0,0.0,0.0,0.11,0.21,0.0,0.0,0.57,0.18,0.53,0.01,0.0,0.98,1.01,0.0,real
16,0.02,0.0,0.0,0.0,0.0,0.28,0.21,0.02,0.0,0.49,0.21,0.63,0.0,0.0,0.87,0.86,0.0,real
17,0.02,0.0,0.0,0.0,0.0,0.44,0.18,0.02,0.0,0.39,0.16,0.77,0.0,0.0,0.76,0.76,0.0,real
18,0.24,0.0,0.0,0.0,0.0,0.4,0.1,0.06,0.0,0.39,0.07,0.78,0.0,0.0,0.75,0.68,0.01,real
19,0.62,0.0,0.0,0.0,0.0,0.22,0.06,0.04,0.0,0.51,0.1,0.79,0.0,0.0,0.81,0.74,0.01,real
20,1.17,0.0,0.0,0.0,0.0,0.02,0.0,0.16,0.02,0.65,0.24,0.84,0.0,0.0,0.69,0.63,0.01,real
21,1.47,0.0,0.0,0.0,0.0,0.17,0.0,0.25,0.02,0.67,0.32,0.99,0.0,0.0,0.47,0.51,0.0,real
22,1.67,0.01,0.0,0.0,0.0,0.2,0.0,0.46,0.07,0.73,0.37,1.01,0.0,0.0,0.3,0.51,0.0,real
23,1.64,0.01,0.0,0.0,0.0,0.28,0.0,0.55,0.12,0.79,0.38,0.72,0.0,0.0,0.44,0.65,0.0,real
24,1.62,0.05,0.03,0.0,0.0,0.14,0.0,0.7,0.22,0.84,0.43,0.37,0.0,0.0,0.75,0.8,0.0,real
25,1.52,0.03,0.11,0.0,0.0,0.14,0.0,0.7,0.25,0.82,0.42,0.05,0.0,0.0,1.05,0.85,0.0,real
26,1.51,0.07,0.18,0.0,0.0,0.09,0.0,0.71,0.27,0.75,0.43,0.0,0.0,0.0,1.26,0.9,0.0,real
