,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.65,0.0,1.38,0.0,0.71,0.0,0.14,1.04,0.28,0.52,0.24,0.51,0.0,0.44,0.0,0.0,0.0,real
1,0.72,0.0,1.42,0.0,0.63,0.0,0.18,1.14,0.14,0.51,0.53,0.61,0.0,0.4,0.0,0.0,0.0,real
2,0.83,0.0,1.42,0.04,0.58,0.0,0.25,1.16,0.07,0.49,0.69,0.67,0.0,0.38,0.0,0.0,0.0,real
3,0.85,0.0,1.39,0.09,0.58,0.0,0.29,1.14,0.08,0.46,0.72,0.73,0.0,0.4,0.0,0.0,0.0,real
4,0.92,0.0,1.38,0.16,0.54,0.0,0.34,1.14,0.11,0.49,0.71,0.74,0.0,0.36,0.0,0.0,0.0,real
5,0.87,0.0,1.47,0.17,0.56,0.0,0.32,1.15,0.17,0.55,0.73,0.74,0.0,0.33,0.0,0.0,0.0,real
6,0.79,0.0,1.58,0.12,0.57,0.0,0.27,1.28,0.25,0.61,0.72,0.76,0.0,0.27,0.0,0.0,0.0,real
7,0.82,0.0,1.6,0.06,0.61,0.0,0.22,1.34,0.3,0.57,0.68,0.79,0.0,0.26,0.0,0.0,0.0,real
8,0.75,0.0,1.68,0.0,0.66,0.0,0.2,1.45,0.28,0.47,0.69,0.86,0.03,0.17,0.09,0.02,0.0,real
9,0.64,0.0,1.8,0.0,0.71,0.07,0.18,1.42,0.16,0.3,0.72,0.94,0.07,0.11,0.19,0.02,0.0,real
10,0.32,0.0,1.88,0.0,0.79,0.07,0.19,1.46,0.07,0.22,0.86,0.97,0.1,0.02,0.29,0.03,0.0,real
11,0.12,0.0,1.85,0.0,0.79,0.07,0.22,1.48,0.0,0.24,0.94,1.01,0.07,0.02,0.3,0.07,0.0,real
12,0.0,0.0,1.73,0.0,0.62,0.0,0.27,1.48,0.0,0.25,0.97,0.9,0.03,0.03,0.31,0.11,0.0,real
13,0.0,0.0,1.57,0.0,0.42,0.0,0.27,1.39,0.0,0.32,0.97,0.94,0.0,0.1,0.31,0.14,0.0,real
14,0.0,0.0,1.38,0.0,0.19,0.0,0.23,1.29,0.0,0.32,0.83,0.8,0.0,0.1,0.38,0.27,0.0,real
15,0.0,0.0,1.29,0.0,0.09,0.0,0.15,1.31,0.0,0.48,0.58,0.83,0.0,0.08,0.47,0.36,0.0,real
16,0.0,0.0,1.22,0.0,0.01,0.0,0.06,1.32,0.0,0.43,0.34,0.67,0.0,0.01,0.59,0.61,0.0,real
17,0.0,0.0,1.15,0.0,0.0,0.0,0.01,1.35,0.0,0.35,0.24,0.63,0.0,0.03,0.66,0.71,0.0,real
18,0.0,0.0,1.14,0.0,0.0,0.0,0.06,1.46,0.0,0.26,0.3,0.66,0.06,0.03,0.63,0.79,0.0,real
19,0.0,0.0,1.2,0.0,0.0,0.0,0.12,1.65,0.0,0.28,0.36,0.7,0.15,0.02,0.61,0.68,0.0,real
20,0.0,0.0,1.27,0.0,0.0,0.0,0.2,1.81,0.0,0.31,0.45,0.73,0.23,0.0,0.57,0.62,0.0,real
21,0.0,0.0,1.21,0.0,0.0,0.0,0.15,1.69,0.0,0.25,0.54,0.67,0.24,0.0,0.79,0.69,0.0,real
22,0.0,0.0,1.21,0.0,0.0,0.0,0.14,1.67,0.0,0.25,0.41,0.72,0.33,0.0,0.8,0.66,0.0,real
23,0.04,0.0,1.25,0.0,0.0,0.0,0.11,1.69,0.0,0.39,0.32,0.74,0.26,0.0,0.85,0.49,0.0,real
24,0.15,0.0,1.33,0.0,0.0,0.0,0.18,1.9,0.0,0.48,0.22,0.81,0.24,0.0,0.6,0.21,0.0,real
25,0.3,0.0,1.37,0.0,0.0,0.0,0.21,2.0,0.0,0.49,0.31,0.76,0.1,0.0,0.54,0.05,0.0,real
26,0.31,0.0,1.28,0.0,0.0,0.0,0.23,1.99,0.0,0.42,0.24,0.76,0.09,0.0,0.51,0.0,0.0,real
