,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.26,0.45,0.0,0.0,real
1,0.0,0.0,0.38,0.0,0.06,0.44,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.09,0.46,0.0,0.0,real
2,0.0,0.0,0.41,0.0,0.07,0.64,0.0,0.0,0.0,0.0,0.08,0.28,0.0,0.04,0.55,0.12,0.0,real
3,0.0,0.0,0.45,0.0,0.04,0.64,0.0,0.0,0.0,0.0,0.09,0.24,0.0,0.04,0.6,0.39,0.0,real
4,0.0,0.0,0.48,0.0,0.02,0.75,0.0,0.0,0.0,0.0,0.09,0.2,0.0,0.04,0.68,0.67,0.0,real
5,0.0,0.0,0.5,0.0,0.01,0.79,0.0,0.0,0.0,0.0,0.01,0.07,0.0,0.0,0.66,0.88,0.0,real
6,0.0,0.0,0.54,0.0,0.02,0.8,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.68,0.86,0.0,real
7,0.0,0.0,0.49,0.0,0.03,0.72,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.0,0.68,0.77,0.0,real
8,0.0,0.0,0.49,0.0,0.04,0.74,0.0,0.0,0.0,0.0,0.13,0.07,0.01,0.0,0.64,0.56,0.0,real
9,0.0,0.0,0.43,0.0,0.02,0.73,0.0,0.0,0.0,0.0,0.22,0.04,0.01,0.0,0.62,0.41,0.0,real
10,0.0,0.0,0.43,0.0,0.04,0.78,0.0,0.0,0.0,0.0,0.2,0.04,0.01,0.0,0.55,0.28,0.0,real
11,0.0,0.0,0.35,0.0,0.03,0.79,0.0,0.0,0.0,0.0,0.18,0.12,0.0,0.0,0.5,0.21,0.0,real
12,0.0,0.0,0.34,0.0,0.03,0.74,0.0,0.0,0.0,0.0,0.17,0.16,0.04,0.0,0.46,0.14,0.01,real
13,0.0,0.0,0.34,0.0,0.04,0.82,0.0,0.0,0.0,0.0,0.22,0.21,0.04,0.0,0.42,0.13,0.01,real
14,0.0,0.0,0.41,0.0,0.06,0.81,0.0,0.0,0.0,0.0,0.17,0.2,0.06,0.0,0.43,0.19,0.01,real
15,0.0,0.0,0.38,0.0,0.06,0.85,0.0,0.0,0.0,0.0,0.09,0.25,0.02,0.0,0.38,0.22,0.0,real
16,0.0,0.0,0.35,0.0,0.03,0.79,0.0,0.0,0.0,0.0,0.03,0.24,0.02,0.0,0.31,0.2,0.0,real
17,0.0,0.0,0.36,0.0,0.01,0.81,0.0,0.0,0.0,0.0,0.03,0.3,0.01,0.0,0.23,0.15,0.0,real
18,0.0,0.0,0.36,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.07,0.27,0.01,0.0,0.21,0.11,0.0,real
19,0.0,0.0,0.33,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.16,0.49,0.01,0.1,0.15,0.1,0.0,real
20,0.0,0.0,0.27,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.21,0.65,0.0,0.23,0.1,0.05,0.0,real
21,0.0,0.0,0.28,0.0,0.01,0.84,0.0,0.0,0.0,0.0,0.22,0.87,0.03,0.31,0.0,0.08,0.03,real
22,0.0,0.0,0.39,0.0,0.01,0.9,0.0,0.0,0.0,0.0,0.12,0.79,0.03,0.24,0.0,0.24,0.06,real
23,0.0,0.0,0.52,0.0,0.01,0.89,0.0,0.0,0.0,0.0,0.06,0.79,0.03,0.19,0.0,0.49,0.1,real
24,0.0,0.0,0.57,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.01,0.79,0.05,0.18,0.0,0.66,0.1,real
25,0.0,0.0,0.59,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.04,0.86,0.04,0.24,0.0,0.75,0.11,real
26,0.0,0.0,0.57,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.04,0.85,0.1,0.26,0.0,0.7,0.16,real
27,0.0,0.0,0.57,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.04,0.86,0.05,0.28,0.0,0.69,0.17,real
28,0.0,0.0,0.61,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.29,0.0,0.73,0.16,real
29,0.0,0.0,0.64,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.21,0.23,0.95,0.07,real
30,0.0,0.0,0.69,0.0,0.04,1.31,0.0,0.0,0.0,0.0,0.0,0.86,0.14,0.12,0.72,1.29,0.03,real
31,0.0,0.0,0.7,0.0,0.11,1.36,0.0,0.01,0.0,0.0,0.0,0.67,0.25,0.02,1.26,1.5,0.02,real
32,0.0,0.0,0.64,0.0,0.16,1.18,0.02,0.04,0.0,0.0,0.0,0.58,0.38,0.0,1.47,1.47,0.0,real
33,0.0,0.0,0.57,0.0,0.16,1.1,0.02,0.09,0.0,0.0,0.0,0.48,0.46,0.0,1.42,1.29,0.0,real
34,0.0,0.0,0.51,0.0,0.12,1.03,0.02,0.08,0.0,0.0,0.0,0.4,0.43,0.0,1.27,1.13,0.0,real
35,0.0,0.0,0.43,0.0,0.07,0.97,0.0,0.06,0.0,0.0,0.01,0.41,0.33,0.0,1.1,0.97,0.0,real
36,0.0,0.0,0.35,0.0,0.03,0.9,0.0,0.01,0.0,0.0,0.01,0.41,0.14,0.0,0.96,0.81,0.0,real
37,0.0,0.0,0.28,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.01,0.46,0.08,0.0,0.84,0.7,0.0,real
38,0.0,0.0,0.29,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.49,0.05,0.0,0.75,0.64,0.01,real
39,0.0,0.0,0.27,0.0,0.02,0.55,0.0,0.01,0.0,0.0,0.11,0.59,0.03,0.0,0.46,0.4,0.01,real
40,0.0,0.0,0.26,0.0,0.01,0.49,0.0,0.01,0.0,0.0,0.18,0.48,0.0,0.0,0.18,0.18,0.01,real
41,0.0,0.0,0.22,0.0,0.01,0.38,0.0,0.01,0.0,0.0,0.22,0.36,0.0,0.0,0.0,0.0,0.0,real
42,0.0,0.0,0.22,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.18,0.24,0.0,0.0,0.0,0.0,0.0,real
43,0.0,0.0,0.23,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.19,0.28,0.0,0.0,0.11,0.03,0.0,real
44,0.0,0.0,0.27,0.0,0.0,0.53,0.0,0.01,0.0,0.0,0.24,0.26,0.0,0.0,0.34,0.23,0.0,real
45,0.0,0.0,0.37,0.0,0.0,0.8,0.0,0.01,0.0,0.0,0.24,0.3,0.0,0.0,0.46,0.39,0.0,real
46,0.0,0.0,0.45,0.0,0.0,0.89,0.0,0.01,0.0,0.0,0.27,0.43,0.0,0.0,0.43,0.53,0.0,real
47,0.0,0.0,0.49,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.27,0.56,0.0,0.0,0.29,0.55,0.0,real
48,0.0,0.0,0.46,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.34,0.52,0.0,0.0,0.3,0.73,0.0,real
49,0.0,0.0,0.41,0.0,0.0,1.35,0.0,0.05,0.0,0.0,0.22,0.31,0.0,0.0,0.72,1.12,0.0,real
50,0.08,0.0,0.4,0.0,0.01,1.61,0.0,0.14,0.0,0.0,0.14,0.21,0.0,0.0,1.34,1.6,0.14,real
51,0.44,0.06,0.46,0.0,0.01,1.85,0.02,0.35,0.0,0.07,0.0,0.1,0.0,0.0,2.04,2.02,0.39,real
52,1.02,0.47,0.63,0.0,0.01,1.74,0.02,0.43,0.0,0.07,0.0,0.16,0.0,0.0,2.04,1.96,0.73,real
53,1.58,0.88,0.8,0.0,0.0,1.45,0.02,0.57,0.0,0.07,0.0,0.19,0.0,0.0,1.64,1.63,0.9,real
54,1.89,1.14,0.98,0.0,0.0,1.24,0.0,0.51,0.0,0.0,0.0,0.4,0.0,0.0,1.04,1.3,0.97,real
55,2.06,1.22,1.2,0.0,0.0,1.15,0.0,0.41,0.0,0.0,0.0,0.62,0.0,0.0,0.7,1.07,0.94,real
56,2.13,1.22,1.4,0.01,0.0,1.28,0.0,0.27,0.0,0.0,0.0,0.98,0.0,0.0,0.41,0.99,0.92,real
57,2.16,1.43,1.54,0.01,0.0,1.18,0.0,0.22,0.0,0.01,0.0,1.12,0.01,0.0,0.37,0.92,0.81,real
58,2.05,1.48,1.68,0.01,0.0,1.15,0.0,0.19,0.0,0.01,0.0,1.16,0.01,0.0,0.6,0.95,0.5,real
59,1.96,1.53,1.68,0.06,0.0,0.86,0.0,0.11,0.0,0.01,0.0,0.84,0.01,0.0,0.85,0.82,0.28,real
60,1.86,1.47,1.75,0.13,0.0,0.77,0.05,0.03,0.0,0.0,0.0,0.53,0.0,0.0,0.84,0.48,0.07,real
61,1.72,1.24,1.64,0.14,0.0,0.67,0.15,0.05,0.0,0.0,0.0,0.31,0.0,0.0,0.67,0.18,0.06,real
62,1.56,0.99,1.67,0.07,0.0,0.84,0.27,0.11,0.0,0.0,0.0,0.23,0.0,0.0,0.57,0.02,0.0,real
63,1.44,0.78,1.65,0.2,0.0,0.86,0.35,0.14,0.0,0.0,0.0,0.21,0.0,0.0,0.66,0.01,0.0,real
64,1.5,0.85,1.73,0.4,0.0,0.83,0.35,0.21,0.0,0.0,0.0,0.11,0.0,0.0,0.8,0.01,0.0,real
65,1.55,0.96,1.79,0.52,0.0,0.69,0.29,0.21,0.0,0.0,0.0,0.1,0.0,0.0,0.93,0.25,0.0,real
66,1.63,1.04,1.83,0.46,0.0,0.61,0.21,0.22,0.0,0.0,0.0,0.12,0.0,0.0,0.94,0.51,0.0,real
67,1.54,1.1,1.86,0.38,0.02,0.6,0.21,0.27,0.0,0.0,0.0,0.25,0.0,0.0,0.96,0.95,0.12,real
68,1.49,1.08,1.77,0.26,0.04,0.63,0.24,0.33,0.0,0.0,0.0,0.4,0.0,0.0,1.02,1.16,0.33,real
69,1.47,1.13,1.79,0.19,0.04,0.64,0.23,0.34,0.0,0.0,0.0,0.51,0.0,0.0,1.11,1.33,0.37,real
70,1.53,1.17,1.76,0.12,0.02,0.61,0.16,0.28,0.0,0.0,0.0,0.56,0.0,0.0,1.21,1.4,0.32,real
71,1.62,1.36,1.79,0.15,0.0,0.52,0.08,0.21,0.0,0.0,0.0,0.47,0.0,0.0,1.12,1.22,0.14,real
72,1.61,1.29,1.7,0.13,0.0,0.43,0.04,0.14,0.0,0.0,0.08,0.48,0.0,0.0,0.8,0.91,0.1,real
73,1.49,1.13,1.59,0.08,0.0,0.28,0.0,0.07,0.0,0.0,0.13,0.62,0.0,0.07,0.35,0.4,0.04,real
74,1.33,0.91,1.52,0.05,0.0,0.19,0.0,0.03,0.0,0.0,0.13,0.83,0.0,0.15,0.07,0.13,0.01,real
75,1.24,0.92,1.47,0.0,0.0,0.16,0.0,0.06,0.0,0.0,0.05,1.05,0.0,0.22,0.0,0.0,0.01,real
76,1.25,0.97,1.46,0.0,0.0,0.14,0.0,0.13,0.0,0.0,0.0,1.09,0.0,0.19,0.0,0.0,0.03,real
77,1.25,1.11,1.42,0.0,0.0,0.42,0.02,0.21,0.0,0.0,0.0,1.07,0.1,0.19,0.0,0.07,0.08,real
78,1.29,1.35,1.49,0.02,0.0,0.61,0.02,0.28,0.0,0.01,0.0,1.11,0.1,0.2,0.04,0.22,0.13,real
79,1.32,1.47,1.51,0.07,0.0,0.99,0.09,0.39,0.0,0.01,0.0,1.15,0.1,0.17,0.3,0.69,0.1,real
80,1.36,1.51,1.56,0.14,0.0,0.91,0.08,0.41,0.0,0.12,0.0,1.08,0.0,0.08,0.69,1.03,0.07,real
81,1.29,1.44,1.49,0.24,0.0,0.81,0.08,0.44,0.0,0.18,0.0,0.9,0.0,0.0,0.97,1.21,0.02,real
82,1.25,1.47,1.5,0.35,0.0,0.57,0.01,0.37,0.0,0.23,0.0,0.74,0.0,0.0,1.05,1.08,0.03,real
83,1.34,1.59,1.5,0.49,0.0,0.46,0.01,0.37,0.0,0.12,0.0,0.74,0.0,0.0,0.99,0.98,0.01,real
84,1.41,1.59,1.51,0.51,0.0,0.4,0.05,0.38,0.0,0.05,0.0,0.76,0.0,0.0,0.99,0.98,0.01,real
85,1.45,1.62,1.53,0.43,0.0,0.44,0.12,0.36,0.0,0.0,0.0,0.68,0.0,0.0,0.86,0.81,0.0,real
86,1.36,1.43,1.36,0.22,0.0,0.52,0.11,0.25,0.0,0.0,0.05,0.71,0.0,0.0,0.54,0.49,0.0,real
87,1.38,1.31,1.23,0.08,0.0,0.78,0.08,0.09,0.0,0.0,0.09,0.79,0.0,0.0,0.22,0.16,0.21,real
88,1.25,0.94,0.95,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.09,0.94,0.0,0.06,0.0,0.0,0.21,real
89,1.1,0.6,0.76,0.0,0.0,0.81,0.0,0.07,0.0,0.0,0.07,1.03,0.0,0.07,0.0,0.0,0.21,real
90,0.77,0.2,0.46,0.0,0.0,0.68,0.0,0.07,0.0,0.0,0.03,1.06,0.02,0.15,0.0,0.0,0.0,real
91,0.61,0.03,0.25,0.0,0.0,0.7,0.0,0.07,0.0,0.0,0.03,1.09,0.05,0.18,0.0,0.0,0.0,real
92,0.32,0.0,0.1,0.0,0.0,0.63,0.0,0.03,0.0,0.0,0.0,1.19,0.13,0.23,0.07,0.11,0.0,real
93,0.17,0.0,0.1,0.03,0.0,0.83,0.0,0.04,0.0,0.0,0.0,1.26,0.11,0.2,0.17,0.31,0.01,real
94,0.01,0.0,0.22,0.1,0.0,0.89,0.0,0.04,0.0,0.0,0.0,1.33,0.08,0.1,0.32,0.51,0.01,real
