,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.54,0.88,0.7,0.0,0.92,0.2,0.0,1.05,1.55,1.78,1.15,0.85,0.38,1.13,0.0,0.0,1.29,real
1,0.39,0.86,0.73,0.0,0.87,0.1,0.0,1.13,1.59,1.63,1.09,0.9,0.26,1.17,0.01,0.09,0.93,real
2,0.27,0.83,0.77,0.0,0.84,0.08,0.0,1.2,1.58,1.46,1.05,0.93,0.17,1.17,0.03,0.1,0.78,real
3,0.31,0.98,0.7,0.0,0.74,0.06,0.01,1.35,1.54,1.44,1.02,0.94,0.11,0.95,0.43,0.77,1.09,real
4,0.28,1.0,0.75,0.0,0.65,0.15,0.1,1.5,1.48,1.35,0.94,0.99,0.04,0.72,0.93,1.5,1.4,real
5,0.31,1.18,0.78,0.0,0.57,0.23,0.17,1.64,1.44,1.39,0.87,1.06,0.0,0.56,1.31,2.29,1.53,real
6,0.25,1.11,0.87,0.0,0.6,0.27,0.16,1.65,1.44,1.37,0.81,1.08,0.0,0.61,1.21,2.24,1.53,real
7,0.3,1.17,0.92,0.0,0.67,0.31,0.08,1.61,1.47,1.38,0.74,0.87,0.0,0.6,1.0,1.8,1.32,real
8,0.28,1.05,0.95,0.0,0.74,0.36,0.02,1.52,1.49,1.4,0.74,0.6,0.0,0.56,0.93,1.38,1.32,real
9,0.28,1.07,0.98,0.02,0.78,0.55,0.02,1.43,1.47,1.35,0.72,0.34,0.12,0.48,0.91,1.07,1.13,real
10,0.27,1.08,0.96,0.03,0.75,0.58,0.0,1.39,1.46,1.35,0.72,0.25,0.12,0.42,0.98,1.09,1.09,real
11,0.23,1.15,0.93,0.03,0.75,0.65,0.0,1.4,1.43,1.31,0.64,0.27,0.13,0.31,1.0,1.16,1.18,real
12,0.14,1.0,0.86,0.01,0.7,0.71,0.0,1.33,1.35,1.33,0.5,0.39,0.01,0.26,1.06,1.11,1.29,real
13,0.03,0.91,0.77,0.08,0.6,0.74,0.0,1.21,1.19,1.23,0.46,0.56,0.01,0.29,0.84,0.74,1.41,real
14,0.0,0.72,0.68,0.08,0.46,0.64,0.0,1.01,1.04,1.01,0.4,0.73,0.0,0.36,0.58,0.29,1.37,real
15,0.0,0.61,0.66,0.08,0.32,0.49,0.0,0.82,0.88,0.77,0.32,0.82,0.08,0.4,0.25,0.04,1.28,real
16,0.01,0.46,0.65,0.0,0.25,0.51,0.0,0.61,0.78,0.6,0.19,0.89,0.13,0.41,0.15,0.06,1.22,real
17,0.07,0.4,0.7,0.05,0.17,0.37,0.0,0.51,0.7,0.56,0.19,0.93,0.28,0.44,0.06,0.06,1.22,real
18,0.14,0.37,0.76,0.05,0.18,0.33,0.0,0.48,0.65,0.72,0.23,1.05,0.24,0.39,0.05,0.01,1.32,real
19,0.22,0.34,0.83,0.05,0.18,0.33,0.0,0.41,0.6,0.94,0.22,1.1,0.33,0.26,0.0,0.0,1.41,real
20,0.18,0.25,0.86,0.0,0.2,0.4,0.0,0.37,0.55,1.1,0.2,1.11,0.3,0.26,0.0,0.0,1.4,real
21,0.13,0.17,0.84,0.0,0.2,0.56,0.0,0.33,0.56,1.13,0.28,1.04,0.37,0.26,0.0,0.0,1.38,real
22,0.03,0.09,0.8,0.0,0.2,0.54,0.0,0.34,0.57,1.15,0.43,1.04,0.43,0.5,0.0,0.0,1.3,real
23,0.04,0.1,0.81,0.0,0.23,0.65,0.0,0.33,0.63,1.23,0.51,1.01,0.45,0.49,0.0,0.0,1.24,real
24,0.1,0.14,0.9,0.0,0.24,0.52,0.0,0.27,0.64,1.35,0.49,0.91,0.48,0.39,0.0,0.0,1.24,real
25,0.22,0.25,0.95,0.0,0.25,0.5,0.0,0.24,0.68,1.41,0.48,0.9,0.39,0.19,0.0,0.0,1.22,real
26,0.27,0.19,0.97,0.0,0.25,0.51,0.0,0.16,0.68,1.43,0.49,0.82,0.35,0.05,0.0,0.0,1.26,real
27,0.35,0.23,0.95,0.0,0.26,0.67,0.0,0.08,0.65,1.46,0.51,0.84,0.32,0.05,0.0,0.0,1.25,real
28,0.41,0.14,0.95,0.0,0.25,0.68,0.0,0.03,0.6,1.47,0.49,0.75,0.24,0.02,0.0,0.0,1.36,real
29,0.49,0.24,0.94,0.0,0.24,0.71,0.0,0.0,0.55,1.49,0.38,0.71,0.22,0.0,0.0,0.0,1.4,real
30,0.54,0.19,0.96,0.0,0.22,0.5,0.0,0.01,0.57,1.43,0.32,0.66,0.15,0.0,0.0,0.0,1.42,real
31,0.64,0.28,0.98,0.0,0.26,0.55,0.0,0.06,0.61,1.44,0.29,0.66,0.12,0.0,0.0,0.0,1.35,real
32,0.71,0.25,1.01,0.02,0.26,0.49,0.0,0.13,0.65,1.43,0.32,0.72,0.12,0.0,0.0,0.0,1.31,real
33,0.76,0.35,0.98,0.02,0.29,0.5,0.0,0.22,0.7,1.5,0.29,0.75,0.15,0.0,0.0,0.0,1.32,real
34,0.79,0.29,0.91,0.02,0.19,0.28,0.0,0.34,0.82,1.39,0.36,0.61,0.3,0.0,0.22,0.09,1.68,real
35,0.89,0.34,0.93,0.0,0.13,0.26,0.0,0.52,0.91,1.25,0.37,0.49,0.45,0.0,0.42,0.37,1.98,real
36,0.78,0.2,0.97,0.0,0.14,0.58,0.0,0.75,0.96,0.82,0.33,0.36,0.44,0.0,0.68,0.8,2.03,real
37,0.56,0.12,1.01,0.0,0.3,1.2,0.02,0.85,0.88,0.53,0.16,0.47,0.28,0.0,0.66,0.92,1.26,real
38,0.23,0.0,0.91,0.0,0.47,1.63,0.03,0.84,0.84,0.35,0.02,0.46,0.05,0.0,0.46,0.64,0.52,real
39,0.12,0.0,0.79,0.03,0.52,1.74,0.04,0.76,0.83,0.36,0.0,0.47,0.0,0.0,0.2,0.21,0.01,real
40,0.06,0.0,0.73,0.03,0.53,1.66,0.02,0.75,0.87,0.32,0.01,0.36,0.0,0.0,0.0,0.0,0.0,real
41,0.08,0.0,0.75,0.04,0.53,1.77,0.01,0.7,0.88,0.24,0.01,0.27,0.0,0.0,0.0,0.0,0.0,real
42,0.09,0.0,0.79,0.03,0.52,1.76,0.01,0.55,0.88,0.22,0.01,0.24,0.0,0.02,0.0,0.0,0.0,real
43,0.06,0.0,0.81,0.04,0.5,1.7,0.01,0.38,0.85,0.24,0.0,0.25,0.0,0.03,0.0,0.0,0.0,real
44,0.04,0.0,0.82,0.03,0.48,1.62,0.0,0.27,0.82,0.37,0.03,0.31,0.0,0.03,0.0,0.0,0.0,real
45,0.01,0.0,0.88,0.02,0.49,1.67,0.0,0.29,0.8,0.42,0.18,0.39,0.0,0.03,0.0,0.0,0.0,real
46,0.01,0.0,1.0,0.0,0.52,1.81,0.0,0.41,0.8,0.36,0.19,0.46,0.0,0.02,0.0,0.25,0.0,real
47,0.0,0.0,1.08,0.0,0.46,1.82,0.0,0.6,0.77,0.22,0.16,0.35,0.0,0.02,0.11,0.77,0.0,real
48,0.0,0.0,1.04,0.0,0.4,1.88,0.0,0.62,0.77,0.22,0.01,0.26,0.0,0.0,0.11,0.86,0.0,real
49,0.0,0.0,1.03,0.0,0.43,1.93,0.01,0.62,0.81,0.48,0.02,0.12,0.0,0.0,0.11,0.61,0.0,real
50,0.0,0.0,1.06,0.0,0.55,2.04,0.02,0.6,0.91,0.72,0.02,0.12,0.0,0.0,0.09,0.09,0.0,real
51,0.0,0.0,1.1,0.0,0.65,2.06,0.02,0.63,0.91,0.71,0.02,0.08,0.0,0.0,0.09,0.0,0.0,real
52,0.0,0.0,1.19,0.0,0.67,1.99,0.02,0.69,0.94,0.64,0.02,0.05,0.0,0.0,0.13,0.0,0.0,real
53,0.03,0.0,1.29,0.0,0.75,2.07,0.09,0.75,0.96,0.62,0.02,0.04,0.0,0.0,0.4,0.0,0.0,real
54,0.04,0.0,1.32,0.0,0.79,2.06,0.13,0.81,0.98,0.6,0.02,0.0,0.0,0.0,0.74,0.0,0.0,real
55,0.04,0.0,1.15,0.0,0.75,2.07,0.16,0.8,0.96,0.37,0.0,0.0,0.0,0.0,1.02,0.0,0.0,real
