,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,1.99,0.43,0.0,0.0,0.0,1.77,0.0,0.29,0.72,0.0,1.1,0.28,0.0,0.75,0.0,0.21,0.0,real
1,2.28,0.93,0.0,0.0,0.0,1.79,0.0,0.48,0.75,0.0,0.91,0.09,0.0,0.25,0.09,0.07,0.0,real
2,2.53,1.36,0.0,0.0,0.01,1.86,0.0,0.72,0.83,0.0,0.83,0.0,0.0,0.0,0.25,0.0,0.0,real
3,2.64,1.56,0.0,0.0,0.01,1.99,0.0,0.87,0.88,0.0,0.82,0.0,0.0,0.0,0.35,0.0,0.0,real
4,2.78,1.73,0.0,0.0,0.01,2.02,0.0,1.01,0.92,0.0,0.83,0.0,0.0,0.0,0.49,0.0,0.0,real
5,2.82,1.85,0.0,0.0,0.01,2.09,0.0,0.85,0.94,0.0,0.95,0.0,0.0,0.0,0.38,0.0,0.0,real
6,2.92,2.08,0.0,0.0,0.01,1.89,0.0,0.62,0.96,0.0,1.05,0.0,0.0,0.0,0.2,0.06,0.0,real
7,2.91,2.09,0.0,0.0,0.0,1.8,0.0,0.31,0.94,0.0,1.11,0.0,0.0,0.0,0.05,0.2,0.0,real
8,2.81,2.01,0.0,0.0,0.0,1.55,0.0,0.15,0.85,0.0,1.03,0.01,0.0,0.0,0.0,0.22,0.0,real
9,2.44,1.61,0.0,0.0,0.0,1.63,0.0,0.17,0.83,0.0,0.96,0.01,0.0,0.0,0.0,0.25,0.0,real
10,2.18,1.35,0.0,0.0,0.0,1.62,0.0,0.35,0.92,0.0,0.87,0.01,0.0,0.0,0.06,0.23,0.0,real
11,2.02,1.15,0.0,0.0,0.0,1.69,0.01,0.66,1.05,0.0,0.74,0.0,0.0,0.0,0.31,0.3,0.0,real
12,2.07,1.26,0.0,0.0,0.0,1.68,0.02,0.84,1.16,0.0,0.69,0.0,0.0,0.0,0.55,0.28,0.0,real
13,2.07,1.45,0.0,0.0,0.0,1.69,0.03,0.9,1.2,0.0,0.67,0.0,0.0,0.0,0.73,0.18,0.0,real
14,2.05,1.51,0.0,0.0,0.1,1.74,0.07,1.02,1.28,0.0,0.66,0.0,0.0,0.0,0.71,0.15,0.0,real
15,2.0,1.51,0.0,0.0,0.2,1.78,0.11,1.11,1.37,0.0,0.63,0.0,0.0,0.0,0.67,0.11,0.0,real
16,2.01,1.5,0.0,0.0,0.31,1.88,0.15,1.21,1.43,0.0,0.6,0.0,0.0,0.0,0.66,0.11,0.0,real
17,1.95,1.55,0.0,0.0,0.34,2.08,0.14,1.14,1.48,0.0,0.49,0.0,0.0,0.0,0.75,0.08,0.0,real
18,1.67,1.29,0.0,0.0,0.37,2.17,0.12,1.1,1.48,0.0,0.43,0.0,0.0,0.0,0.77,0.13,0.0,real
19,1.2,0.98,0.0,0.0,0.5,2.14,0.15,1.13,1.57,0.0,0.31,0.0,0.0,0.0,0.98,0.33,0.0,real
20,0.96,0.82,0.0,0.0,0.65,1.99,0.22,1.15,1.64,0.0,0.22,0.0,0.0,0.0,1.15,0.5,0.0,real
21,0.8,0.7,0.0,0.0,0.79,2.07,0.26,1.22,1.73,0.0,0.07,0.0,0.0,0.0,1.52,0.7,0.0,real
22,0.86,0.8,0.0,0.0,0.86,2.15,0.25,1.24,1.75,0.0,0.0,0.0,0.0,0.0,1.67,0.85,0.0,real
23,0.76,0.6,0.0,0.0,0.91,2.31,0.2,1.15,1.77,0.0,0.0,0.0,0.01,0.0,1.66,0.83,0.0,real
24,0.74,0.51,0.0,0.0,0.98,2.21,0.16,1.08,1.83,0.0,0.0,0.0,0.02,0.0,1.54,0.68,0.0,real
25,0.64,0.24,0.0,0.0,1.03,2.39,0.1,0.94,1.88,0.08,0.0,0.0,0.08,0.0,1.31,0.37,0.0,real
26,0.62,0.07,0.0,0.0,1.01,2.26,0.12,0.88,1.88,0.16,0.0,0.0,0.13,0.0,1.26,0.19,0.0,real
27,0.66,0.03,0.0,0.0,0.97,2.28,0.13,0.79,1.87,0.24,0.0,0.0,0.15,0.0,1.21,0.05,0.0,real
28,0.6,0.0,0.0,0.0,0.88,2.35,0.25,0.85,1.65,0.16,0.01,0.0,0.08,0.0,1.28,0.26,0.0,real
29,0.5,0.0,0.0,0.0,0.85,2.63,0.33,0.97,1.46,0.08,0.01,0.0,0.03,0.0,1.31,0.54,0.0,real
30,0.38,0.0,0.0,0.0,0.72,2.74,0.35,1.01,1.2,0.0,0.11,0.0,0.0,0.0,1.25,0.92,0.0,real
31,0.35,0.0,0.0,0.0,0.53,2.48,0.29,0.91,1.15,0.0,0.12,0.0,0.0,0.01,1.13,1.16,0.0,real
32,0.34,0.0,0.0,0.0,0.31,2.18,0.27,0.73,1.07,0.0,0.13,0.0,0.0,0.01,0.94,1.35,0.0,real
33,0.41,0.0,0.0,0.0,0.2,2.09,0.29,0.71,1.08,0.0,0.09,0.0,0.0,0.01,0.82,1.33,0.0,real
34,0.48,0.0,0.0,0.0,0.19,2.1,0.29,0.66,1.09,0.0,0.19,0.0,0.0,0.0,0.71,1.12,0.0,real
35,0.42,0.0,0.0,0.0,0.21,2.07,0.26,0.65,1.1,0.0,0.2,0.0,0.0,0.0,0.65,0.95,0.0,real
36,0.34,0.0,0.0,0.0,0.2,1.93,0.21,0.6,1.1,0.0,0.23,0.0,0.0,0.0,0.6,0.75,0.0,real
37,0.29,0.0,0.0,0.0,0.2,1.87,0.16,0.55,1.11,0.0,0.28,0.0,0.0,0.0,0.57,0.6,0.0,real
38,0.31,0.0,0.0,0.0,0.23,1.9,0.13,0.65,1.19,0.0,0.41,0.0,0.0,0.0,0.56,0.43,0.0,real
39,0.2,0.0,0.0,0.0,0.32,1.96,0.15,0.63,1.28,0.0,0.44,0.0,0.0,0.0,0.71,0.36,0.0,real
40,0.08,0.0,0.0,0.0,0.43,1.92,0.14,0.68,1.39,0.0,0.31,0.0,0.0,0.0,0.83,0.22,0.0,real
41,0.01,0.0,0.0,0.0,0.54,1.99,0.12,0.56,1.5,0.0,0.19,0.0,0.06,0.01,0.92,0.09,0.0,real
42,0.02,0.0,0.0,0.0,0.6,2.05,0.09,0.53,1.57,0.0,0.1,0.0,0.15,0.01,0.81,0.0,0.0,real
43,0.04,0.0,0.0,0.0,0.63,2.01,0.06,0.44,1.64,0.0,0.07,0.0,0.25,0.07,0.79,0.0,0.0,real
44,0.14,0.0,0.0,0.0,0.61,1.88,0.03,0.4,1.7,0.0,0.03,0.05,0.29,0.16,0.76,0.0,0.0,real
45,0.31,0.05,0.0,0.0,0.65,1.74,0.0,0.42,1.8,0.03,0.0,0.05,0.3,0.25,0.86,0.0,0.0,real
46,0.49,0.1,0.0,0.0,0.7,1.79,0.0,0.45,1.9,0.04,0.01,0.06,0.3,0.29,0.89,0.0,0.0,real
47,0.6,0.15,0.0,0.0,0.78,1.87,0.0,0.73,1.93,0.15,0.01,0.06,0.28,0.19,1.13,0.21,0.0,real
48,0.51,0.1,0.0,0.0,0.82,1.93,0.0,0.99,1.9,0.24,0.01,0.07,0.29,0.09,1.43,0.61,0.0,real
49,0.39,0.05,0.0,0.0,0.85,1.98,0.0,1.22,1.86,0.33,0.0,0.06,0.24,0.0,1.75,1.0,0.0,real
50,0.21,0.0,0.0,0.0,0.87,1.96,0.0,1.24,1.85,0.3,0.0,0.02,0.26,0.0,2.05,1.18,0.0,real
51,0.15,0.0,0.0,0.0,0.85,1.99,0.0,1.24,1.84,0.18,0.0,0.0,0.22,0.0,2.15,1.16,0.0,real
52,0.07,0.0,0.0,0.0,0.85,1.88,0.0,1.22,1.88,0.08,0.0,0.0,0.33,0.03,2.12,0.93,0.0,real
53,0.03,0.0,0.0,0.0,0.84,1.74,0.0,1.19,1.9,0.02,0.0,0.0,0.39,0.05,1.92,0.64,0.0,real
54,0.0,0.0,0.0,0.0,0.86,1.66,0.0,1.16,1.95,0.06,0.0,0.0,0.48,0.05,1.79,0.39,0.0,real
55,0.1,0.01,0.0,0.0,0.87,1.71,0.0,1.08,2.03,0.22,0.0,0.01,0.42,0.07,1.65,0.23,0.0,real
56,0.17,0.04,0.0,0.0,1.04,1.96,0.1,1.09,2.1,0.4,0.0,0.02,0.39,0.06,1.53,0.16,0.0,real
