,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,1.88,0.0,0.94,1.02,0.0,0.05,0.84,0.89,0.43,0.0,0.0,0.0,0.5,0.87,0.0,real
1,0.0,0.0,1.82,0.0,1.0,1.21,0.0,0.35,0.75,0.64,0.59,0.0,0.0,0.0,0.42,0.84,0.0,real
2,0.0,0.03,1.84,0.0,1.01,1.25,0.0,0.46,0.63,0.61,0.68,0.0,0.0,0.0,0.29,0.84,0.0,real
3,0.02,0.03,1.84,0.0,0.98,1.1,0.0,0.47,0.55,0.66,0.81,0.12,0.0,0.0,0.16,0.84,0.0,real
4,0.02,0.03,1.89,0.0,0.99,1.03,0.0,0.51,0.51,0.62,0.82,0.18,0.0,0.0,0.08,0.86,0.02,real
5,0.02,0.0,1.87,0.0,0.98,0.95,0.0,0.58,0.54,0.52,0.76,0.17,0.0,0.0,0.07,0.91,0.13,real
6,0.01,0.0,1.78,0.0,1.0,0.91,0.0,0.83,0.6,0.57,0.69,0.09,0.0,0.0,0.09,0.77,0.16,real
7,0.0,0.0,1.77,0.0,0.99,0.91,0.0,0.94,0.66,0.64,0.64,0.09,0.07,0.0,0.16,0.77,0.14,real
8,0.0,0.0,1.66,0.0,1.07,0.84,0.0,1.05,0.66,0.71,0.79,0.11,0.07,0.0,0.14,0.65,0.03,real
9,0.0,0.0,1.67,0.0,1.11,0.77,0.01,0.93,0.64,0.8,0.77,0.17,0.07,0.0,0.1,0.77,0.0,real
10,0.0,0.0,1.54,0.0,1.1,0.65,0.01,0.86,0.6,0.88,0.83,0.16,0.0,0.0,0.03,0.78,0.0,real
11,0.0,0.0,1.44,0.0,1.05,0.52,0.01,0.76,0.62,1.03,0.59,0.19,0.0,0.0,0.08,0.75,0.0,real
12,0.0,0.0,1.25,0.0,1.07,0.58,0.0,0.73,0.66,1.03,0.58,0.09,0.0,0.0,0.05,0.63,0.0,real
13,0.0,0.02,1.15,0.0,1.09,0.62,0.0,0.68,0.67,1.01,0.46,0.11,0.0,0.0,0.07,0.52,0.0,real
14,0.0,0.02,1.18,0.0,1.18,0.73,0.01,0.69,0.74,1.1,0.59,0.11,0.0,0.0,0.04,0.55,0.0,real
15,0.0,0.04,1.18,0.0,1.16,0.49,0.06,0.74,0.72,1.12,0.64,0.15,0.0,0.0,0.06,0.58,0.0,real
16,0.0,0.03,1.23,0.0,1.19,0.36,0.11,0.93,0.76,1.18,0.68,0.16,0.0,0.0,0.07,0.6,0.0,real
17,0.0,0.03,1.15,0.0,1.2,0.29,0.21,1.0,0.7,1.19,0.61,0.1,0.0,0.0,0.05,0.51,0.0,real
18,0.0,0.0,1.13,0.0,1.23,0.48,0.32,0.96,0.7,1.31,0.42,0.09,0.0,0.0,0.03,0.47,0.0,real
19,0.0,0.0,1.1,0.0,1.28,0.59,0.39,0.81,0.7,1.23,0.45,0.17,0.0,0.0,0.0,0.46,0.0,real
20,0.0,0.0,1.09,0.0,1.29,0.54,0.42,0.76,0.72,1.09,0.56,0.26,0.02,0.0,0.0,0.33,0.0,real
21,0.07,0.0,1.16,0.0,1.26,0.61,0.37,0.77,0.73,1.18,0.78,0.37,0.16,0.0,0.0,0.29,0.05,real
22,0.11,0.0,1.21,0.0,1.21,0.71,0.37,0.79,0.72,1.41,0.83,0.36,0.24,0.0,0.0,0.23,0.05,real
23,0.22,0.0,1.42,0.0,1.16,1.02,0.38,0.91,0.7,1.69,0.8,0.43,0.33,0.0,0.0,0.32,0.16,real
24,0.29,0.0,1.57,0.0,1.21,1.26,0.41,1.0,0.75,1.73,0.76,0.44,0.39,0.0,0.13,0.33,0.15,real
